/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section0_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section0_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section1_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section1_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section2_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section2_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section3_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section3_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section4_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section4_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section5_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section5_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section6_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section6_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section7_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section7_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section8_fnc2_triu_noise.npy,1
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section8_triu_fnc.npy,0
/data/users2/jwardell1/nshor_docker/examples/oulu-project/OULU/20150210/processed/20150210_tr100_section9_fnc2_triu_noise.npy,1
