/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/377451/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/377451/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/378857/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/378857/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/379657/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/379657/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/380036/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/380036/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/381038/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/381038/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/381543/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/381543/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/382242/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/382242/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/385450/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/385450/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/386250/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/386250/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/387959/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/387959/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/389357/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/389357/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/390645/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/390645/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/391748/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/391748/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/393247/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/393247/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/393550/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/393550/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395251/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395251/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395756/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395756/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395958/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/395958/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397154/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397154/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397760/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397760/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397861/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/397861/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/406432/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/406432/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/406836/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/406836/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/412528/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/412528/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/414229/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/414229/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/415837/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/415837/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/422632/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/422632/processed/f1f2concat.npy,0
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/424939/processed/fnc_concat.npy,1
/data/users2/jwardell1/nshor_docker/examples/hcp-project/HCP/424939/processed/f1f2concat.npy,0
